58810	1100000	0.2	0.293532	7	Plague
58811	1100000	0.2	0.293337	7	Plague
58812	1100000	0.2	0.292756	7	Plague
58813	1100000	0.2	0.293261	7	Plague
58814	1100000	0.2	0.292848	7	Plague
58815	1100000	0.2	0.293019	7	Plague
58816	1100000	0.2	0.293022	7	Plague
58817	1100000	0.2	0.29325	7	Plague
58818	1100000	0.2	0.293414	7	Plague
58796	698195	0.2	0.203289	8	Plague
58797	466569	0.2	0.254246	8	Plague
58798	466569	0.2	0.25383	8	Plague
58799	349773	0.2	0.296587	8	Plague
58800	400000	0.2	0.295468	8	Plague
58801	436000	0.2	0.294553	8	Plague
58802	470000	0.2	0.293713	8	Plague
58803	554600	0.2	0.293107	8	Plague
58804	654428	0.2	0.293303	8	Plague
58805	713327	0.2	0.293522	8	Plague
58806	900000	0.2	0.293119	8	Plague
58807	1000000	0.2	0.293393	8	Plague
58808	1100000	0.2	0.293169	8	Plague
58809	1100000	0.2	0.293261	8	Plague
58810	1100000	0.2	0.293527	8	Plague
58811	1100000	0.2	0.293505	8	Plague
58812	1100000	0.2	0.293393	8	Plague
58813	1100000	0.2	0.293414	8	Plague
58814	1100000	0.2	0.293333	8	Plague
58815	1100000	0.2	0.293449	8	Plague
58816	1100000	0.2	0.293321	8	Plague
58817	1100000	0.2	0.293084	8	Plague
58818	1100000	0.2	0.292745	8	Plague
58796	698195	0.2	0.201187	9	Plague
58797	466764	0.2	0.251518	9	Plague
58798	466764	0.2	0.251295	9	Plague
58799	350196	0.2	0.292939	9	Plague
58800	400000	0.2	0.292388	9	Plague
58801	436000	0.2	0.292409	9	Plague
58802	470000	0.2	0.292726	9	Plague
58803	554600	0.2	0.292268	9	Plague
58804	654428	0.2	0.292537	9	Plague
58805	713327	0.2	0.292451	9	Plague
58806	900000	0.2	0.292575	9	Plague
58807	1000000	0.2	0.292802	9	Plague
58808	1100000	0.2	0.292556	9	Plague
58809	1100000	0.2	0.292787	9	Plague
58810	1100000	0.2	0.292518	9	Plague
58811	1100000	0.2	0.292218	9	Plague
58812	1100000	0.2	0.292722	9	Plague
58813	1100000	0.2	0.29266	9	Plague
58814	1100000	0.2	0.29194	9	Plague
58815	1100000	0.2	0.291555	9	Plague
58816	1100000	0.2	0.291859	9	Plague
58817	1100000	0.2	0.292052	9	Plague
58818	1100000	0.2	0.29221	9	Plague
58796	698195	0.2	0.200989	10	Plague
58797	466191	0.2	0.251859	10	Plague
58798	466191	0.2	0.251379	10	Plague
58799	350131	0.2	0.294198	10	Plague
58800	400000	0.2	0.293641	10	Plague
58801	436000	0.2	0.293778	10	Plague
58802	470000	0.2	0.293855	10	Plague
58803	554600	0.2	0.294427	10	Plague
58804	654428	0.2	0.294396	10	Plague
58805	713327	0.2	0.293872	10	Plague
58806	900000	0.2	0.293772	10	Plague
58807	1000000	0.2	0.293427	10	Plague
58808	1100000	0.2	0.293642	10	Plague
58809	1100000	0.2	0.293436	10	Plague
58810	1100000	0.2	0.29358	10	Plague
58811	1100000	0.2	0.293125	10	Plague
58812	1100000	0.2	0.293358	10	Plague
58813	1100000	0.2	0.29357	10	Plague
58814	1100000	0.2	0.29401	10	Plague
58815	1100000	0.2	0.293526	10	Plague
58816	1100000	0.2	0.293403	10	Plague
58817	1100000	0.2	0.293146	10	Plague
58818	1100000	0.2	0.2932	10	Plague
58796	698195	0.3	0.303901	1	Plague
58797	466863	0.3	0.380552	1	Plague
58798	466863	0.3	0.381119	1	Plague
58799	349681	0.3	0.444908	1	Plague
58800	400000	0.3	0.444508	1	Plague
58801	436000	0.3	0.444144	1	Plague
58802	470000	0.3	0.44436	1	Plague
58803	554600	0.3	0.444057	1	Plague
58804	654428	0.3	0.443366	1	Plague
58805	713327	0.3	0.443114	1	Plague
58806	900000	0.3	0.442882	1	Plague
58807	1000000	0.3	0.443344	1	Plague
58808	1100000	0.3	0.443322	1	Plague
58809	1100000	0.3	0.443772	1	Plague
58810	1100000	0.3	0.444422	1	Plague
58811	1100000	0.3	0.444276	1	Plague
58812	1100000	0.3	0.444073	1	Plague
58813	1100000	0.3	0.443545	1	Plague
58814	1100000	0.3	0.443783	1	Plague
58815	1100000	0.3	0.443558	1	Plague
58816	1100000	0.3	0.443905	1	Plague
58817	1100000	0.3	0.444044	1	Plague
58818	1100000	0.3	0.444258	1	Plague
58796	698195	0.3	0.302283	2	Plague
58797	466559	0.3	0.378022	2	Plague
58798	466559	0.3	0.378157	2	Plague
58799	349981	0.3	0.441355	2	Plague
58800	400000	0.3	0.440221	2	Plague
58801	436000	0.3	0.439841	2	Plague
58802	470000	0.3	0.439398	2	Plague
58803	554600	0.3	0.439807	2	Plague
58804	654428	0.3	0.440034	2	Plague
58805	713327	0.3	0.439684	2	Plague
58806	900000	0.3	0.43989	2	Plague
58807	1000000	0.3	0.440338	2	Plague
58808	1100000	0.3	0.4405	2	Plague
58809	1100000	0.3	0.440197	2	Plague
58810	1100000	0.3	0.439921	2	Plague
58811	1100000	0.3	0.440135	2	Plague
58812	1100000	0.3	0.440392	2	Plague
58813	1100000	0.3	0.440316	2	Plague
58814	1100000	0.3	0.440725	2	Plague
58815	1100000	0.3	0.44086	2	Plague
58816	1100000	0.3	0.4408	2	Plague
58817	1100000	0.3	0.440558	2	Plague
58818	1100000	0.3	0.440785	2	Plague
58796	698195	0.3	0.301063	3	Plague
58797	467172	0.3	0.376642	3	Plague
58798	467172	0.3	0.37638	3	Plague
58799	349767	0.3	0.43935	3	Plague
58800	400000	0.3	0.43905	3	Plague
58801	436000	0.3	0.438227	3	Plague
58802	470000	0.3	0.438251	3	Plague
58803	554600	0.3	0.438399	3	Plague
58804	654428	0.3	0.438714	3	Plague
58805	713327	0.3	0.438562	3	Plague
58806	900000	0.3	0.43879	3	Plague
58807	1000000	0.3	0.438607	3	Plague
58808	1100000	0.3	0.439335	3	Plague
58809	1100000	0.3	0.439215	3	Plague
58810	1100000	0.3	0.439026	3	Plague
